Product ID,Product Name,Price,Currency,Colors,URL,Rating,Total Ratings,Fit,Rating Count
E471709-000,Áo Khoác Len,1962000.0000,VND,"['BLACK', 'DARK BROWN']",https://www.uniqlo.com/vn/vi/products/E471709-000?colorCode=COL09&sizeCode=SMA003,N/A,N/A,N/A,{}
E449621-000,Áo Khoác Thoải Mái 2B,1471000.0000,VND,"['DARK GRAY', 'BLACK', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E449621-000?colorCode=COL08&sizeCode=SMA002,4.85,323,3.12,"{'one': 1, 'two': 0, 'three': 5, 'four': 35, 'five': 282}"
E450195-000,Áo Khoác Giả Lông Cừu Kéo Khóa,686000.0000,VND,"['DARK GRAY', 'BLACK', 'DARK ORANGE', 'NATURAL', 'BEIGE', 'GREEN', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E450195-000?colorCode=COL08&sizeCode=SMA002,4.82,217,3.09,"{'one': 2, 'two': 0, 'three': 2, 'four': 26, 'five': 187}"
E465203-000,DRY-EX Áo Khoác Siêu Co Giãn | Chống UV,686000.0000,VND,"['OFF WHITE', 'DARK GRAY', 'BLACK', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E465203-000?colorCode=COL01&sizeCode=SMA002,4.87,203,3.05,"{'one': 1, 'two': 0, 'three': 2, 'four': 19, 'five': 181}"
E472294-000,Áo Gile Phao Lông Vũ Siêu Nhẹ,980000.0000,VND,"['LIGHT GRAY', 'BLACK', 'BROWN', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E472294-000?colorCode=COL02&sizeCode=SMA002,4.94,18,3.28,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 17}"
E470067-000,Áo Khoác Phao Lông Vũ Siêu Nhẹ,1471000.0000,VND,"['BLACK', 'WINE', 'BEIGE', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E470067-000?colorCode=COL09&sizeCode=SMA002,4.91,58,3.17,"{'one': 0, 'two': 0, 'three': 0, 'four': 5, 'five': 53}"
E463282-000,Áo Khoác Lông Vũ Siêu Nhẹ | Có Mũ,1471000.0000,VND,"['BLACK', 'YELLOW', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E463282-000?colorCode=COL09&sizeCode=SMA002,4.45,11,3,"{'one': 1, 'two': 0, 'three': 1, 'four': 0, 'five': 9}"
E449722-000,Áo Khoác Lông Vũ Siêu Nhẹ | Có Mũ,1471000.0000,VND,"['OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E449722-000?colorCode=COL57&sizeCode=SMA003,4.59,51,2.98,"{'one': 2, 'two': 1, 'three': 2, 'four': 6, 'five': 40}"
E464027-000,Áo Parka Hai Mặt,980000.0000,VND,"['DARK GRAY', 'BLACK', 'BROWN', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E464027-000?colorCode=COL08&sizeCode=SMA002,4.87,138,3.07,"{'one': 0, 'two': 1, 'three': 2, 'four': 11, 'five': 124}"
E469292-000,Áo Parka Chống UV Bỏ Túi | NANO Design,784000.0000,VND,"['GRAY', 'BLACK', 'WINE', 'GREEN', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E469292-000?colorCode=COL03&sizeCode=SMA002,4.86,74,3.05,"{'one': 1, 'two': 0, 'three': 0, 'four': 6, 'five': 67}"
E464024-000,Áo Khoác BLOCKTECH | Có Mũ,1471000.0000,VND,"['BLACK', 'NATURAL', 'BROWN', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E464024-000?colorCode=COL09&sizeCode=SMA002,4.91,116,3.09,"{'one': 1, 'two': 0, 'three': 1, 'four': 4, 'five': 110}"
E472076-000,DRY-EX Áo Khoác Siêu Co Giãn | Chống UV,686000.0000,VND,"['GRAY', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E472076-000?colorCode=COL03&sizeCode=SMA002,4.9,31,3.06,"{'one': 0, 'two': 0, 'three': 0, 'four': 3, 'five': 28}"
E470077-000,Seamless Down Áo Khoác | Có Mũ,2944000.0000,VND,"['LIGHT GRAY', 'BLACK', 'BROWN', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E470077-000?colorCode=COL02&sizeCode=SMA003,4.62,13,3.31,"{'one': 0, 'two': 1, 'three': 0, 'four': 2, 'five': 10}"
E470073-000,Áo Khóac Hybrid Down,2944000.0000,VND,"['DARK GRAY', 'BLACK', 'KHAKI', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E470073-000?colorCode=COL08&sizeCode=SMA003,5,8,3.25,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 8}"
E467763-000,DRY-EX Áo Khoác Siêu Co Giãn | Chống UV,686000.0000,VND,"['GRAY', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E467763-000?colorCode=COL03&sizeCode=SMA002,4.85,53,3.15,"{'one': 0, 'two': 0, 'three': 1, 'four': 6, 'five': 46}"
E470118-000,PUFFTECH Áo Khoác Chần Bông | Có Mũ,1471000.0000,VND,"['OFF WHITE', 'DARK GRAY', 'BLACK', 'DARK GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470118-000?colorCode=COL01&sizeCode=SMA002,4.9,58,3.17,"{'one': 0, 'two': 0, 'three': 1, 'four': 4, 'five': 53}"
E457517-000,AIRism Cotton Áo Thun Không Tay,391000.0000,VND,"['WHITE', 'GRAY', 'BLACK', 'GREEN', 'LIGHT BLUE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E457517-000?colorCode=COL00&sizeCode=SMA002,4.87,780,3.08,"{'one': 4, 'two': 5, 'three': 6, 'four': 58, 'five': 707}"
E465187-000,Áo Thun Dry Cổ Tròn Nhiều Màu,146000.0000,VND,"['WHITE', 'BLACK', 'WINE', 'BROWN', 'DARK GREEN', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E465187-000?colorCode=COL00&sizeCode=SMA002,4.84,556,3.05,"{'one': 7, 'two': 0, 'three': 12, 'four': 39, 'five': 498}"
E473057-000,AIRism Cotton Áo Thun | Kẻ Sọc,489000.0000,VND,"['WHITE', 'WINE', 'BEIGE', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E473057-000?colorCode=COL00&sizeCode=SMA002,5,17,3.18,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 17}"
E471806-000,Áo Thun Vải Dạ Mềm Cổ Ba Phân,489000.0000,VND,"['DARK BROWN', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E471806-000?colorCode=COL38&sizeCode=SMA003,5,4,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E470641-000,Áo Len Mềm Giả Lông Cừu Cổ Tròn,489000.0000,VND,"['GRAY', 'DARK GRAY', 'DARK BROWN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470641-000?colorCode=COL03&sizeCode=SMA002,4.96,109,3.08,"{'one': 0, 'two': 0, 'three': 0, 'four': 4, 'five': 105}"
E450179-000,Áo Thun Soft Brushed Cổ Tròn,391000.0000,VND,"['WHITE', 'GRAY', 'DARK GRAY', 'BLACK', 'PINK', 'DARK BROWN', 'OLIVE', 'BLUE', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E450179-000?colorCode=COL00&sizeCode=SMA002,4.88,353,3.07,"{'one': 2, 'two': 1, 'three': 2, 'four': 28, 'five': 320}"
E460318-000,Áo Thun Vải Waffle,489000.0000,VND,"['OFF WHITE', 'BLACK', 'NATURAL', 'DARK GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E460318-000?colorCode=COL01&sizeCode=SMA002,4.88,260,3.09,"{'one': 1, 'two': 0, 'three': 3, 'four': 20, 'five': 236}"
E435805-000,Áo Thun Vải Waffle | Cổ Henley,489000.0000,VND,"['OFF WHITE', 'BLACK', 'BEIGE', 'DARK GREEN']",https://www.uniqlo.com/vn/vi/products/E435805-000?colorCode=COL01&sizeCode=SMA002,4.85,477,3.11,"{'one': 2, 'two': 3, 'three': 5, 'four': 45, 'five': 422}"
E427917-000,Áo Thun Cổ Tròn Dry Nhiều Màu,146000.0000,VND,"['GRAY', 'DARK GRAY']",https://www.uniqlo.com/vn/vi/products/E427917-000?colorCode=COL03&sizeCode=SMA002,4.81,2445,3.04,"{'one': 19, 'two': 20, 'three': 48, 'four': 232, 'five': 2126}"
E455365-000,SUPIMA COTTON Áo Thun Cổ Tròn,391000.0000,VND,"['WHITE', 'LIGHT GRAY', 'GRAY', 'BLACK', 'WINE', 'ORANGE', 'BEIGE', 'GREEN', 'OLIVE', 'BLUE', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E455365-000?colorCode=COL00&sizeCode=SMA002,4.8,679,3.06,"{'one': 7, 'two': 6, 'three': 14, 'four': 65, 'five': 587}"
E473157-000,DRY-EX Áo Thun Cổ Tròn (Nhẹ),391000.0000,VND,"['ORANGE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E473157-000?colorCode=COL24&sizeCode=SMA002,4.72,25,3,"{'one': 0, 'two': 0, 'three': 2, 'four': 3, 'five': 20}"
E471585-000,DRY-EX Áo Thun Cổ Tròn,391000.0000,VND,"['OFF WHITE', 'BLACK', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E471585-000?colorCode=COL01&sizeCode=SMA002,4.68,37,3.05,"{'one': 1, 'two': 1, 'three': 0, 'four': 5, 'five': 30}"
E467544-000,DRY-EX Áo Thun Cổ Tròn,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E467544-000?colorCode=COL09&sizeCode=SMA002,4.69,113,3.14,"{'one': 3, 'two': 1, 'three': 4, 'four': 12, 'five': 93}"
E467543-000,DRY-EX Áo Thun Cổ Tròn,391000.0000,VND,"['GRAY', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E467543-000?colorCode=COL03&sizeCode=SMA002,4.8,87,3.1,"{'one': 1, 'two': 1, 'three': 2, 'four': 6, 'five': 77}"
E476352-000,UT KAWS + Warhol Áo Thun,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E476352-000?colorCode=COL09&sizeCode=SMA002,4.89,37,3.05,"{'one': 0, 'two': 0, 'three': 0, 'four': 4, 'five': 33}"
E476351-000,UT KAWS + Warhol Áo Thun,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E476351-000?colorCode=COL09&sizeCode=SMA002,4.91,88,3.09,"{'one': 0, 'two': 0, 'three': 1, 'four': 6, 'five': 81}"
E476350-000,UT KAWS + Warhol Áo Thun,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E476350-000?colorCode=COL00&sizeCode=SMA003,4.92,53,2.96,"{'one': 0, 'two': 0, 'three': 1, 'four': 2, 'five': 50}"
E472951-000,KAWS + Warhol Áo Nỉ,784000.0000,VND,['GRAY'],https://www.uniqlo.com/vn/vi/products/E472951-000?colorCode=COL03&sizeCode=SMA002,4.89,27,3.41,"{'one': 0, 'two': 0, 'three': 0, 'four': 3, 'five': 24}"
E471321-000,UT KAWS + Warhol Áo Thun,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E471321-000?colorCode=COL00&sizeCode=SMA004,4.92,98,3.08,"{'one': 0, 'two': 0, 'three': 2, 'four': 4, 'five': 92}"
E468904-000,UT PEANUTS Áo Thun Ngắn Tay,391000.0000,VND,['NAVY'],https://www.uniqlo.com/vn/vi/products/E468904-000?colorCode=COL69&sizeCode=SMA002,4.91,32,3.28,"{'one': 0, 'two': 0, 'three': 1, 'four': 1, 'five': 30}"
E468900-000,UT PEANUTS Áo Thun Ngắn Tay,391000.0000,VND,['GREEN'],https://www.uniqlo.com/vn/vi/products/E468900-000?colorCode=COL53&sizeCode=SMA002,4.81,21,3.14,"{'one': 0, 'two': 0, 'three': 0, 'four': 4, 'five': 17}"
E466958-000,UT PEANUTS Áo Thun | Dáng Rộng,391000.0000,VND,['LIGHT GRAY'],https://www.uniqlo.com/vn/vi/products/E466958-000?colorCode=COL02&sizeCode=SMA002,4.67,3,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 2}"
E468662-000,UT ONE PIECE Anime 25th Áo Thun,391000.0000,VND,['NATURAL'],https://www.uniqlo.com/vn/vi/products/E468662-000?colorCode=COL30&sizeCode=SMA002,4.93,42,3.07,"{'one': 0, 'two': 0, 'three': 0, 'four': 3, 'five': 39}"
E473111-000,UT NY POP ART Archive Áo Thun | Basquiat,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E473111-000?colorCode=COL09&sizeCode=SMA002,5,8,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 8}"
E473110-000,UT NY POP ART Archive Áo Thun | Basquiat,391000.0000,VND,['GRAY'],https://www.uniqlo.com/vn/vi/products/E473110-000?colorCode=COL07&sizeCode=SMA002,5,2,4.5,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E473108-000,UT NY POP ART Archive Áo Thun | Keith Haring,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E473108-000?colorCode=COL00&sizeCode=SMA002,5,4,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E473106-000,UT NY POP ART Archive Áo Thun | Andy Warhol,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E473106-000?colorCode=COL09&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E473047-000,UT NY POP ART Archive Áo Thun,391000.0000,VND,['NAVY'],https://www.uniqlo.com/vn/vi/products/E473047-000?colorCode=COL69&sizeCode=SMA007,5,5,3.6,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 5}"
E469259-000,UT NY POP ART Archive Keith Haring Áo Thun Ngắn Tay,391000.0000,VND,['NAVY'],https://www.uniqlo.com/vn/vi/products/E469259-000?colorCode=COL69&sizeCode=SMA003,4.95,20,2.9,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 19}"
E469257-000,UT NY POP ART Archive Keith Haring Áo Thun Ngắn Tay,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E469257-000?colorCode=COL00&sizeCode=SMA002,4.85,20,2.95,"{'one': 0, 'two': 0, 'three': 1, 'four': 1, 'five': 18}"
E467107-000,UT NY POP ART Archive Áo Thun,391000.0000,VND,['WHITE'],https://www.uniqlo.com/vn/vi/products/E467107-000?colorCode=COL00&sizeCode=SMA002,5,4,2.5,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E459311-000,UT NYC POP ICONS Áo Thun Ngắn Tay (Basquiat),391000.0000,VND,['OFF WHITE'],https://www.uniqlo.com/vn/vi/products/E459311-000?colorCode=COL01&sizeCode=SMA002,4.89,101,3.05,"{'one': 0, 'two': 1, 'three': 1, 'four': 6, 'five': 93}"
E466795-000,UT Studio Ghibli Áo Thun Ngắn Tay,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E466795-000?colorCode=COL09&sizeCode=SMA002,4.8,5,3.4,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 4}"
E459360-000,UT UKIYO-E Archive Áo Thun Ngắn Tay,391000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E459360-000?colorCode=COL64&sizeCode=SMA002,4.87,52,3.19,"{'one': 0, 'two': 0, 'three': 1, 'four': 5, 'five': 46}"
E459358-000,UT UKIYO-E Archive Áo Thun Ngắn Tay,391000.0000,VND,['OFF WHITE'],https://www.uniqlo.com/vn/vi/products/E459358-000?colorCode=COL01&sizeCode=SMA002,4.91,43,3.02,"{'one': 0, 'two': 0, 'three': 1, 'four': 2, 'five': 40}"
E459357-000,UT UKIYO-E Archive Áo Thun Ngắn Tay,391000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E459357-000?colorCode=COL67&sizeCode=SMA002,4.74,39,3.1,"{'one': 1, 'two': 1, 'three': 1, 'four': 1, 'five': 35}"
E452667-000,Ukiyoe Archive UT Áo Thun Ngắn Tay,391000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E452667-000?colorCode=COL09&sizeCode=SMA002,4.64,44,3.09,"{'one': 2, 'two': 0, 'three': 1, 'four': 6, 'five': 35}"
E452665-000,Ukiyoe Archive UT Áo Thun Ngắn Tay,391000.0000,VND,['NAVY'],https://www.uniqlo.com/vn/vi/products/E452665-000?colorCode=COL69&sizeCode=SMA002,4.87,68,3.12,"{'one': 0, 'two': 0, 'three': 1, 'four': 7, 'five': 60}"
E471803-000,Áo Hoodie Vải Jersey Mềm Chui Đầu,980000.0000,VND,['DARK BROWN'],https://www.uniqlo.com/vn/vi/products/E471803-000?colorCode=COL38&sizeCode=SMA003,5,5,3.2,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 5}"
E475381-000,Áo Nỉ Half-Zip,784000.0000,VND,"['OFF WHITE', 'GRAY', 'BLACK', 'PINK', 'ORANGE', 'OLIVE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E475381-000?colorCode=COL01&sizeCode=SMA002,5,18,3.33,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 18}"
E472465-000,Áo Hoodie Nỉ Chui Đầu,784000.0000,VND,"['BEIGE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E472465-000?colorCode=COL32&sizeCode=SMA002,N/A,N/A,N/A,{}
E444967-000,Áo Nỉ Có Mũ Chui Đầu,784000.0000,VND,"['OFF WHITE', 'GRAY', 'BLACK', 'BEIGE', 'OLIVE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E444967-000?colorCode=COL01&sizeCode=SMA002,4.92,378,3.1,"{'one': 0, 'two': 0, 'three': 1, 'four': 27, 'five': 350}"
E460324-000,Áo Hoodie Nỉ Kéo Khóa,784000.0000,VND,"['GRAY', 'GRAY', 'BLACK', 'BROWN', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E460324-000?colorCode=COL05&sizeCode=SMA002,4.89,132,3.14,"{'one': 1, 'two': 0, 'three': 1, 'four': 8, 'five': 122}"
E450535-000,Áo Len Merino Cổ Tròn,784000.0000,VND,"['GRAY', 'BLACK', 'WINE', 'BEIGE', 'OLIVE', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E450535-000?colorCode=COL07&sizeCode=SMA002,4.8,152,3.01,"{'one': 2, 'two': 0, 'three': 4, 'four': 15, 'five': 131}"
E471841-000,Áo Len Lông Cừu Sợi Hai Màu,784000.0000,VND,['BLACK'],https://www.uniqlo.com/vn/vi/products/E471841-000?colorCode=COL09&sizeCode=SMA003,5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E453754-000,Áo Len Vải Milano Gân Có Thể Giặt Máy,784000.0000,VND,"['OFF WHITE', 'GRAY', 'BLACK', 'BEIGE', 'OLIVE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E453754-000?colorCode=COL01&sizeCode=SMA002,4.98,55,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 54}"
E477174-000,Áo Sơ Mi Không Cần Ủi | Kẻ Sọc,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E477174-000?colorCode=COL63&sizeCode=SMA003,N/A,N/A,N/A,{}
E473532-000,Áo Sơ Mi Không Cần Ủi Dáng Ôm | Vải Jersey,784000.0000,VND,"['WHITE', 'BLUE', 'NAVY']",https://www.uniqlo.com/vn/vi/products/E473532-000?colorCode=COL00&sizeCode=SMA002,4.88,16,2.94,"{'one': 0, 'two': 0, 'three': 0, 'four': 2, 'five': 14}"
E473294-000,Áo Sơ Mi Không Cần Ủi Dáng Ôm,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E473294-000?colorCode=COL61&sizeCode=SMA002,4.33,3,3,"{'one': 0, 'two': 0, 'three': 1, 'four': 0, 'five': 2}"
E473291-000,Áo Sơ Mi Không Cần Ủi Dáng Ôm | Vải Jersey,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E473291-000?colorCode=COL63&sizeCode=SMA002,5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E473287-000,Áo Sơ Mi Không Cần Ủi Dáng Ôm | Button Down,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E473287-000?colorCode=COL63&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E473181-000,Áo Sơ Mi Không Cần Ủi Dáng Ôm,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E473181-000?colorCode=COL66&sizeCode=SMA002,5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 2}"
E462335-000,Áo Sơ Mi Không Cần Ủi | Kẻ Sọc,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E462335-000?colorCode=COL62&sizeCode=SMA002,5,10,3.3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 10}"
E456591-000,Áo Sơ Mi Không Cần Ủi | Cổ Bẻ Rộng,784000.0000,VND,"['WHITE', 'LIGHT BLUE']",https://www.uniqlo.com/vn/vi/products/E456591-000?colorCode=COL00&sizeCode=SMA002,4.88,245,3.07,"{'one': 1, 'two': 1, 'three': 3, 'four': 17, 'five': 223}"
E456589-000,Áo Sơ Mi Không Cần Ủi,784000.0000,VND,"['WHITE', 'BLACK', 'LIGHT BLUE']",https://www.uniqlo.com/vn/vi/products/E456589-000?colorCode=COL00&sizeCode=SMA002,4.78,23,3.04,"{'one': 0, 'two': 0, 'three': 2, 'four': 1, 'five': 20}"
E455951-000,Áo Sơ Mi Không Cần Ủi | Button Down,784000.0000,VND,"['WHITE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E455951-000?colorCode=COL00&sizeCode=SMA002,4.9,138,2.96,"{'one': 0, 'two': 0, 'three': 2, 'four': 10, 'five': 126}"
E470226-000,Áo Sơ Mi Dễ Chăm Sóc Co Giãn | Button Down,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E470226-000?colorCode=COL64&sizeCode=SMA002,4.83,6,3.17,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 5}"
E456250-000,Áo Sơ Mi Dễ Chăm Sóc Co Giãn | Button Down,784000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E456250-000?colorCode=COL68&sizeCode=SMA002,4.72,25,3.08,"{'one': 1, 'two': 0, 'three': 0, 'four': 3, 'five': 21}"
E455949-000,Áo Sơ Mi Dễ Chăm Sóc Co Giãn,784000.0000,VND,"['WHITE', 'BLACK']",https://www.uniqlo.com/vn/vi/products/E455949-000?colorCode=COL00&sizeCode=SMA002,4.85,84,3.13,"{'one': 1, 'two': 0, 'three': 1, 'four': 7, 'five': 75}"
E477631-000,Áo Sơ Mi Oxford,588000.0000,VND,['LIGHT GREEN'],https://www.uniqlo.com/vn/vi/products/E477631-000?colorCode=COL50&sizeCode=SMA002,N/A,N/A,N/A,{}
E474574-000,Áo Sơ Mi Vải Broadcloth Dáng Rộng,784000.0000,VND,"['OFF WHITE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E474574-000?colorCode=COL01&sizeCode=SMA003,4.47,15,3.27,"{'one': 0, 'two': 1, 'three': 1, 'four': 3, 'five': 10}"
E473265-000,Áo Sơ Mi Broadcloth | Button Down | Caro,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E473265-000?colorCode=COL65&sizeCode=SMA002,5,4,2.75,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E472871-000,Áo Sơ Mi Dáng Rộng Vải Twill,980000.0000,VND,"['BROWN', 'YELLOW']",https://www.uniqlo.com/vn/vi/products/E472871-000?colorCode=COL37&sizeCode=SMA003,4.5,6,3.33,"{'one': 0, 'two': 0, 'three': 1, 'four': 1, 'five': 4}"
E472538-000,Áo Sơ Mi Vải Broadcloth | Button Down | Caro,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E472538-000?colorCode=COL68&sizeCode=SMA002,N/A,N/A,N/A,{}
E472537-000,Áo Sơ Mi Vải Broadcloth | Button Down | Caro,588000.0000,VND,['DARK GREEN'],https://www.uniqlo.com/vn/vi/products/E472537-000?colorCode=COL59&sizeCode=SMA002,5,3,3.67,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 3}"
E472536-000,Áo Sơ Mi Vải Broadcloth | Button Down | Caro,588000.0000,VND,['DARK GRAY'],https://www.uniqlo.com/vn/vi/products/E472536-000?colorCode=COL08&sizeCode=SMA002,4.5,2,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 1}"
E472535-000,Áo Sơ Mi Vải Broadcloth | Button Down | Caro,588000.0000,VND,['RED'],https://www.uniqlo.com/vn/vi/products/E472535-000?colorCode=COL17&sizeCode=SMA002,5,3,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 3}"
E471799-000,Áo Sơ Mi Vải Broadcloth Dáng Rộng,784000.0000,VND,"['WHITE', 'GREEN', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E471799-000?colorCode=COL00&sizeCode=SMA002,5,15,3.4,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 15}"
E470306-000,Áo Sơ Mi Vải Broadcloth | Button Down | Caro,588000.0000,VND,['OFF WHITE'],https://www.uniqlo.com/vn/vi/products/E470306-000?colorCode=COL01&sizeCode=SMA002,5,1,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 1}"
E470303-000,Áo Sơ Mi Vải Broadcloth | Button Down | Kẻ Sọc,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E470303-000?colorCode=COL64&sizeCode=SMA002,4.67,3,2.33,"{'one': 0, 'two': 0, 'three': 0, 'four': 1, 'five': 2}"
E470302-000,Áo Sơ Mi Broadcloth | Button Down | Kẻ Sọc,588000.0000,VND,['BLUE'],https://www.uniqlo.com/vn/vi/products/E470302-000?colorCode=COL61&sizeCode=SMA002,5,3,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 3}"
E470299-000,Áo Khoác Kiểu Sơ Mi | Vải Jersey Denim,784000.0000,VND,"['BLACK', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470299-000?colorCode=COL09&sizeCode=SMA002,4.94,33,3.21,"{'one': 0, 'two': 0, 'three': 1, 'four': 0, 'five': 32}"
E470298-000,Áo Khoác Kiểu Sơ Mi Vải Jersey,784000.0000,VND,"['BROWN', 'OLIVE']",https://www.uniqlo.com/vn/vi/products/E470298-000?colorCode=COL35&sizeCode=SMA002,5,31,2.87,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 31}"
E470296-000,Áo Sơ Mi Vải Oxford Dáng Ôm | Kẻ Sọc,588000.0000,VND,"['GRAY', 'BEIGE', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E470296-000?colorCode=COL07&sizeCode=SMA002,5,4,3,"{'one': 0, 'two': 0, 'three': 0, 'four': 0, 'five': 4}"
E462369-000,Áo Sơ Mi Vải Oxford Dáng Ôm | Kẻ Sọc,588000.0000,VND,"['GRAY', 'BLUE']",https://www.uniqlo.com/vn/vi/products/E462369-000?colorCode=COL07&sizeCode=SMA002,4.76,79,2.96,"{'one': 1, 'two': 1, 'three': 1, 'four': 10, 'five': 66}"
